Application Number,InvoiceCode,TransactionID,PaidAmount,TransactionDate,Status
240110363696,NVS_240110363696_17147996999123,412510684178,500,45418,Success
240110341788,NVS_240110341788_17147997650821,412510685846,500,45418,Success
240110363789,NVS_240110363789_17148000985755,202449000081729,1000,45418,Success
240110363475,NVS_240110363475_17148001004799,202449099878152,1000,45418,Success
240110353603,NVS_240110353603_17148006678157,412511703623,1000,45418,Success
240110354723,NVS_240110354723_17148006632906,412511703839,1000,45418,Success
240110363752,NVS_240110363752_17148007568799,412583120527,1000,45418,Success
240110363583,NVS_240110363583_17148007717457,412511706040,1000,45418,Success
240110361218,NVS_240110361218_17148010018708,412511711138,1000,45418,Success
240110354043,NVS_240110354043_17148009785780,412511715077,500,45418,Success
240110363927,NVS_240110363927_17148014063875,412511719661,1000,45418,Success
240110363823,NVS_240110363823_17148014608498,202449099187397,1000,45418,Success
240110363953,NVS_240110363953_17148018419574,412511727921,1000,45418,Success
240110364147,NVS_240110364147_17148018135326,412511727866,500,45418,Success
240110363794,NVS_240110363794_17148018997493,835874329,500,45418,Success
240110364030,NVS_240110364030_17148019666824,412511731174,500,45418,Success
240110359488,NVS_240110359488_17148020906020,77954271751,2000,45418,Success
240110363749,NVS_240110363749_17148020668821,412511733046,1000,45418,Success
240110363943,NVS_240110363943_17148019603912,412511734973,1000,45418,Success
240110364214,NVS_240110364214_17148022121714,412511735589,1000,45418,Success
240110375430,NVS_240110375430_17148979235624,412614074746,2000,45418,Success
240110339100,NVS_240110339100_17148979106178,412614074764,1000,45418,Success
240110359778,NVS_240110359778_17148981833152,202449149103652,1000,45418,Success
240110375932,NVS_240110375932_17148982359597,77962909151,1000,45418,Success
240110375681,NVS_240110375681_17148983541235,77962926473,1000,45418,Success
240110361727,NVS_240110361727_17148983893305,412614082936,1000,45418,Success
240110375993,NVS_240110375993_17148984143558,77962933953,500,45418,Success
240110375237,NVS_240110375237_17148984508563,77962943350,4000,45418,Success
240110364676,NVS_240110364676_17148985817897,202449149309493,1000,45418,Success
240110376152,NVS_240110376152_17148986542837,412614088807,1000,45418,Success
240110376308,NVS_240110376308_17148987535756,202449149409448,1000,45418,Success
240110366801,NVS_240110366801_17148987930807,412662889595,500,45418,Success
240110371949,NVS_240110371949_17148990638529,412614094353,1000,45418,Success
240110353074,NVS_240110353074_17148991394922,412614096381,1000,45418,Success
240110371598,NVS_240110371598_17148992373099,412614098862,1000,45418,Success
240110375357,NVS_240110375357_17148996389221,202449150135694,500,45418,Success
240110342234,NVS_240110342234_17148997206441,412632515405,2000,45418,Success
240110376318,NVS_240110376318_17148997338572,412614106637,500,45418,Success
240110376102,NVS_240110376102_17148998487399,412614107993,1000,45418,Success
240110376446,NVS_240110376446_17149003265097,836578621,1000,45418,Success
240110376423,NVS_240110376423_17149006508631,412614123318,2000,45418,Success
240110376526,NVS_240110376526_17149011723718,412614132364,1000,45418,Success
240110376515,NVS_240110376515_17149011915083,412614132543,1000,45418,Success
240110376145,NVS_240110376145_17149013104101,412614134875,1000,45418,Success
240110376597,NVS_240110376597_17149015881044,202449199191143,1000,45418,Success
240110376101,NVS_240110376101_17149017976711,77963366799,1000,45418,Success
240110376327,NVS_240110376327_17149018112990,412615145028,500,45418,Success
240110361517,NVS_240110361517_17149023418365,412615153371,500,45418,Success
240110376645,NVS_240110376645_17149027046341,202449101401308,1000,45418,Success
240110376054,NVS_240110376054_17149036980363,412615177598,500,45418,Success
240110360424,NVS_240110360424_17149068258880,202449103439106,1000,45418,Success
240110352491,NVS_240110352491_17149077529621,202449103910683,2500,45418,Success
240110362076,NVS_240110362076_17149099013631,412617280252,500,45418,Success
240110353390,NVS_240110353390_17149114348427,77964325079,2000,45418,Success
240110371007,NVS_240110371007_17149133693790,412618346607,1000,45418,Success
240110372175,NVS_240110372175_17149161522202,412619407180,500,45418,Success
240110344798,NVS_240110344798_17149179023757,412653431050,1000,45418,Success
240110375668,NVS_240110375668_17149180936611,209098905,1000,45418,Success
240110369376,NVS_240110369376_17149186631626,412619463883,1000,45418,Success
240110363791,NVS_240110363791_17149193988512,412620478666,1000,45418,Success
240110347919,NVS_240110347919_17149205476779,412620506010,500,45418,Success
240110371750,NVS_240110371750_17149209692538,412620514991,2000,45418,Success
240110342081,NVS_240110342081_17149217645845,202449110971463,3000,45418,Success
240110348075,NVS_240110348075_17150357910780,77973379110,1000,45420,Success
240110388705,NVS_240110388705_17150359162751,412804782151,1000,45420,Success
240110388697,NVS_240110388697_17150361156488,412804782384,1000,45420,Success
240110388665,NVS_240110388665_17150363196152,412804782620,500,45420,Success
240110368778,NVS_240110368778_17150378775043,202449319010323,1000,45420,Success
240110344920,NVS_240110344920_17150379236896,412804783910,1000,45420,Success
240110386536,NVS_240110386536_17151014358291,77979202712,500,45420,Success
240110393383,NVS_240110393383_17151014917158,202449300769503,1000,45420,Success
240110393205,NVS_240110393205_17151017932250,412822707772,1000,45420,Success
240110392619,NVS_240110392619_17151019104289,837919196,1000,45420,Success
240110393610,NVS_240110393610_17151019137650,412822709055,1000,45420,Success
240110393751,NVS_240110393751_17151019746982,412822709775,1000,45420,Success
240110392824,NVS_240110392824_17151018428224,412822710256,1000,45420,Success
240110388071,NVS_240110388071_17151019837211,412822710274,1000,45420,Success
240110393163,NVS_240110393163_17151020443337,412822711198,1000,45420,Success
240110393325,NVS_240110393325_17151021553716,412822711808,3000,45420,Success
240110391756,NVS_240110391756_17151023057028,412822714609,1000,45420,Success
240110391934,NVS_240110391934_17151024618292,412822715461,1000,45420,Success
240110386556,NVS_240110386556_17151028793258,412822720055,1000,45420,Success
240110393688,NVS_240110393688_17151029651558,449485844914,1000,45420,Success
240110339282,NVS_240110339282_17151028965708,77979332511,1000,45420,Success
240110393786,NVS_240110393786_17151029853701,202449301525199,1500,45420,Success
240110393564,NVS_240110393564_17151030677368,412823722247,1000,45420,Success
240110393601,NVS_240110393601_17151030257924,412823722305,500,45420,Success
240110392017,NVS_240110392017_17151030649343,77979344873,3000,45420,Success
240110393513,NVS_240110393513_17151031082007,412823722654,500,45420,Success
240110368120,NVS_240110368120_17151031291307,412823723035,3000,45420,Success
240110393719,NVS_240110393719_17151031989201,412823724019,1500,45420,Success
240110392608,NVS_240110392608_17151033895729,412816646440,500,45420,Success
240110393937,NVS_240110393937_17151032500817,412823725019,1000,45420,Success
240110392815,NVS_240110392815_17151034995784,412823726813,500,45420,Success
240110350154,NVS_240110350154_17151035331969,412823727046,500,45420,Success
240110394160,NVS_240110394160_17151036727156,412823727767,500,45420,Success
240110393437,NVS_240110393437_17151037371291,412858646039,500,45420,Success
240110393591,NVS_240110393591_17151036748620,412823728122,500,45420,Success
240110387992,NVS_240110387992_17151037264206,77979401033,500,45420,Success
240110393248,NVS_240110393248_17151038360408,412823728911,1000,45420,Success
240110393970,NVS_240110393970_17151038744042,77979410113,1000,45420,Success
240110382392,NVS_240110382392_17151039400428,412823730078,500,45420,Success
240110393701,NVS_240110393701_17151040414277,77979425792,500,45420,Success
240110393656,NVS_240110393656_17151041998618,412823731997,2000,45420,Success
240110375419,NVS_240110375419_17151042301725,412839633520,1000,45420,Success
240110394077,NVS_240110394077_17151044274378,412840050541,1000,45420,Success
240110393347,NVS_240110393347_17151043466535,412823733692,1000,45420,Success
240110393930,NVS_240110393930_17151045005805,412823734305,6000,45420,Success
240110393818,NVS_240110393818_17151044334986,77979463479,2000,45420,Success
240110393406,NVS_240110393406_17151045415910,412878821488,2000,45420,Success
240110394144,NVS_240110394144_17151045881060,412823735167,1000,45420,Success
240110394214,NVS_240110394214_17151046439254,412823735385,2000,45420,Success
240110394248,NVS_240110394248_17151047683992,412823736420,1000,45420,Success
240110393932,NVS_240110393932_17151047628386,412823736512,2000,45420,Success
240110393345,NVS_240110393345_17151049193574,202449302500688,1000,45420,Success
240110394202,NVS_240110394202_17151049353465,77979490591,1000,45420,Success
240110393648,NVS_240110393648_17151049884801,449422344000,1000,45420,Success
240110394043,NVS_240110394043_17151047800757,412823738170,1000,45420,Success
240110378664,NVS_240110378664_17151048403781,412823738456,1000,45420,Success
240110393643,NVS_240110393643_17151050354646,837935557,500,45420,Success
240110390045,NVS_240110390045_17151050176873,412823739513,1500,45420,Success
240110394102,NVS_240110394102_17151053204984,412823740818,1000,45420,Success
240110394300,NVS_240110394300_17151053173197,412823741293,500,45420,Success
240110375999,NVS_240110375999_17151054607177,412823741954,1000,45420,Success
240110392442,NVS_240110392442_17151054737307,412823742164,2500,45420,Success
240110392566,NVS_240110392566_17151055598903,412823743057,500,45420,Success
240110000451,NVS_240110000451_17154474117155,78005547074,1000,45425,Success
240110000992,NVS_240110000992_17151429896887,202449421528197,2000,45421,Success
240110001044,NVS_240110001044_17148823680141,412609779329,1000,45418,Success
240110001080,NVS_240110001080_17154520540152,413223804921,1000,45425,Success
240110001428,NVS_240110001428_17148309252945,412519288952,1000,45418,Success
240110001510,NVS_240110001510_17147466481160,202448976601963,500,45416,Success
240110001998,NVS_240110001998_17158684796315,78038510797,1000,45429,Success
240110002912,NVS_240110002912_17152397785466,413013161410,500,45422,Success
240110002962,NVS_240110002962_17148177928379,412515027241,2000,45418,Success
240110003310,NVS_240110003310_17158614294881,413717633463,500,45429,Success
240110004451,NVS_240110004451_17156255827678,413500891784,2000,45427,Success
240110004744,NVS_240110004744_17148976079015,202449151119306,1000,45418,Success
240110005049,NVS_240110005049_17146341683611,412312561125,1000,45415,Success
240110005658,NVS_240110005658_17150972850280,449471754833,1000,45420,Success
240110006144,NVS_240110006144_17150715012237,77976119318,2000,45420,Success
240110006664,NVS_240110006664_17156715414389,413512272374,1000,45427,Success
240110007083,NVS_240110007083_17150809541172,837752226,1000,45420,Success
240110337901,NVS_240110337901_17150135999148,412722682715,2000,45419,Success
240110338040,NVS_240110338040_17155107067768,413316376225,1000,45425,Success
240110338093,NVS_240110338093_17145605546060,412216626155,1000,45414,Success
240110338124,NVS_240110338124_17145605996912,77934112396,500,45414,Success
240110338131,NVS_240110338131_17150563899600,412810938119,1000,45420,Success
240110338206,NVS_240110338206_17146220504152,77938023315,2000,45415,Success
240110338261,NVS_240110338261_17145638763327,412217689878,1000,45414,Success
240110338273,NVS_240110338273_17145846746725,77936582513,500,45414,Success
240110338304,NVS_240110338304_17147214423954,202448910786780,1000,45416,Success
240110338337,NVS_240110338337_17145621897292,202448768863487,500,45414,Success
240110338391,NVS_240110338391_17145619311791,412216651553,1000,45414,Success
240110338414,NVS_240110338414_17145627033242,77934310679,1000,45414,Success
240110338429,NVS_240110338429_17145654387131,412288725611,1000,45414,Success
240110338438,NVS_240110338438_17145623299835,202448768814466,1000,45414,Success
240110338446,NVS_240110338446_17145641760609,412217693054,1000,45414,Success
240110338468,NVS_240110338468_17145633519065,412217677070,1000,45414,Success
240110338500,NVS_240110338500_17145630307701,412217671308,1000,45414,Success
240110338502,NVS_240110338502_17145633076389,412217677038,500,45414,Success
240110338515,NVS_240110338515_17145655342731,202448732841542,500,45414,Success
240110338517,NVS_240110338517_17145646730773,412217702619,500,45414,Success
240110338523,NVS_240110338523_17145659773410,412217728747,1000,45414,Success
240110338554,NVS_240110338554_17146502355274,412317854610,500,45415,Success
240110338613,NVS_240110338613_17148186268066,412516041815,1000,45418,Success
240110338645,NVS_240110338645_17150547314833,412809911584,500,45420,Success
240110338645,NVS_240110338645_17150713566648,412814181644,500,45420,Success
240110338659,NVS_240110338659_17145749714450,202448762489988,2000,45414,Success
240110338679,NVS_240110338679_17145646619412,5158140779,500,45414,Success
240110338873,NVS_240110338873_17145651139914,412217710774,500,45414,Success
240110339016,NVS_240110339016_17145655466089,412217719596,1000,45414,Success
240110338922,NVS_240110338922_17145659413329,412217727519,500,45414,Success
240110338967,NVS_240110338967_17145659498436,202448733014701,500,45414,Success
240110339212,NVS_240110339212_17145671264818,412218751063,1000,45414,Success
240110339144,NVS_240110339144_17145677346180,412218763592,1000,45414,Success
240110339394,NVS_240110339394_17145679457581,202448765996338,1000,45414,Success
240110339201,NVS_240110339201_17145682689067,412218774736,500,45414,Success
240110339508,NVS_240110339508_17145684591177,77934856275,1000,45414,Success
240110339273,NVS_240110339273_17145689189658,77934902519,1000,45414,Success
240110339640,NVS_240110339640_17145696437531,202448765141376,1000,45414,Success
240110339667,NVS_240110339667_17145697741115,202448734905400,1000,45414,Success
240110339601,NVS_240110339601_17145698137527,412218808516,500,45414,Success
240110339678,NVS_240110339678_17145698669383,202448734965366,1000,45414,Success
240110339537,NVS_240110339537_17145701173615,412218814958,1000,45414,Success
240110339530,NVS_240110339530_17145702705166,412219819933,2000,45414,Success
240110339146,NVS_240110339146_17145709315811,412219833126,1000,45414,Success
240110339564,NVS_240110339564_17145711509343,412219838546,500,45414,Success
240110339958,NVS_240110339958_17145719029817,202448735977599,500,45414,Success
240110339482,NVS_240110339482_17145719864182,412219858175,2000,45414,Success
240110339228,NVS_240110339228_17145722926153,412219865472,500,45414,Success
240110339680,NVS_240110339680_17145730445768,412219885400,500,45414,Success
240110340072,NVS_240110340072_17145731517166,202448763377229,1000,45414,Success
240110340056,NVS_240110340056_17145733532119,77935394235,1000,45414,Success
240110340268,NVS_240110340268_17145736670059,412219898517,500,45414,Success
240110340136,NVS_240110340136_17145739117831,412220904461,1000,45414,Success
240110339377,NVS_240110339377_17145740132552,412220908361,1000,45414,Success
240110340356,NVS_240110340356_17145741588292,412220910917,500,45414,Success
240110340380,NVS_240110340380_17145742787334,202448737259629,1000,45414,Success
240110338766,NVS_240110338766_17145752585344,77935619273,2000,45414,Success
240110340241,NVS_240110340241_17145753772325,412220941452,500,45414,Success
240110340464,NVS_240110340464_17145754856049,202448737753041,500,45414,Success
240110340529,NVS_240110340529_17145755213153,412220943696,1000,45414,Success
240110340223,NVS_240110340223_17145755319402,202448737785540,500,45414,Success
240110340526,NVS_240110340526_17145756738834,77935670591,1000,45414,Success
240110356670,NVS_240110356670_17147304287452,412415862805,1000,45416,Success
240110349791,NVS_240110349791_17147303814100,202448915249925,1000,45416,Success
240110356707,NVS_240110356707_17147307563253,77948934279,1000,45416,Success
240110356737,NVS_240110356737_17147317846871,412415887482,2000,45416,Success
240110356567,NVS_240110356567_17147317596339,202448984077679,1000,45416,Success
240110356759,NVS_240110356759_17147318754505,202448915955180,1000,45416,Success
240110344343,NVS_240110344343_17147319442836,202448916020086,1000,45416,Success
240110342514,NVS_240110342514_17147321318111,202448916108310,1000,45416,Success
240110356953,NVS_240110356953_17147325210394,412416899900,1000,45416,Success
240110356752,NVS_240110356752_17147325942394,412416901473,1000,45416,Success
240110357012,NVS_240110357012_17147330319070,77949188870,500,45416,Success
240110357022,NVS_240110357022_17147332862800,202448916690626,1000,45416,Success
240110357081,NVS_240110357081_17147336021573,412416919647,1000,45416,Success
240110348206,NVS_240110348206_17147337489460,412416921956,1000,45416,Success
240110356919,NVS_240110356919_17147337791377,412416922392,500,45416,Success
240110354502,NVS_240110354502_17147340017496,412416926811,2000,45416,Success
240110355691,NVS_240110355691_17147340560756,412416928004,500,45416,Success
240110352871,NVS_240110352871_17147109129015,202448994516462,1000,45416,Success
240110352701,NVS_240110352701_17147114702738,835238888,1000,45416,Success
240110353083,NVS_240110353083_17147119117135,202448905983943,1000,45416,Success
240110352971,NVS_240110352971_17147119142453,77946827873,2000,45416,Success
240110353077,NVS_240110353077_17147118344358,412410519476,1500,45416,Success
240110352752,NVS_240110352752_17147120240467,412410522335,500,45416,Success
240110353095,NVS_240110353095_17147122729086,202448906169431,1000,45416,Success
240110352854,NVS_240110352854_17147124095706,412410527868,500,45416,Success
240110352974,NVS_240110352974_17147126098725,412410532235,1500,45416,Success
240110353318,NVS_240110353318_17147128096520,77946924639,1000,45416,Success
240110345261,NVS_240110345261_17147128763398,412410535932,3000,45416,Success
240110348718,NVS_240110348718_17147130242781,524886580,500,45416,Success
240110353386,NVS_240110353386_17147133050389,202448993319665,500,45416,Success
240110352028,NVS_240110352028_17147133826955,202448993286410,1000,45416,Success
240110353322,NVS_240110353322_17147133902271,412410546657,1000,45416,Success
240110352547,NVS_240110352547_17147134434124,412410547945,1000,45416,Success
240110353127,NVS_240110353127_17147138667079,835268059,1000,45416,Success
240110353506,NVS_240110353506_17147141860797,202448907106260,500,45416,Success
240110353254,NVS_240110353254_17147143354194,412411564327,1000,45416,Success
240110352175,NVS_240110352175_17147142927770,202448907182084,1000,45416,Success
240110350530,NVS_240110350530_17148345022969,412528948619,1000,45418,Success
240110370012,NVS_240110370012_17148345879184,58432365,1500,45418,Success
240110369226,NVS_240110369226_17148346370997,412520389382,1000,45418,Success
240110368495,NVS_240110368495_17148348546441,412529286078,500,45418,Success
240110369902,NVS_240110369902_17148349070577,412520487117,1000,45418,Success
240110370051,NVS_240110370051_17148349419332,202449017505333,1000,45418,Success
240110365064,NVS_240110365064_17148352578769,412520401297,1000,45418,Success
240110368664,NVS_240110368664_17148352735592,202449082332386,1000,45418,Success
240110352029,NVS_240110352029_17148353289097,77958161870,500,45418,Success
240110369863,NVS_240110369863_17148354018523,412520405672,500,45418,Success
240110369948,NVS_240110369948_17148354685277,412520406445,500,45418,Success
240110369319,NVS_240110369319_17148354541728,412520407600,1000,45418,Success
240110363047,NVS_240110363047_17148357115568,412520412026,1500,45418,Success
240110370223,NVS_240110370223_17148357425997,202449082118858,1000,45418,Success
240110369738,NVS_240110369738_17148359002547,202449018029657,1500,45418,Success
240110381377,NVS_240110381377_17149964311481,77970943515,1000,45419,Success
240110385491,NVS_240110385491_17149964263873,202449251720420,1000,45419,Success
240110377313,NVS_240110377313_17149963830040,412717360178,1500,45419,Success
240110383341,NVS_240110383341_17149964699431,77970946830,1000,45419,Success
240110383859,NVS_240110383859_17149965580338,449321277967,500,45419,Success
240110379241,NVS_240110379241_17149965472010,412717360567,1000,45419,Success
240110376425,NVS_240110376425_17149965048082,77970950274,1000,45419,Success
240110385890,NVS_240110385890_17149967925833,412717365902,2000,45419,Success
240110373016,NVS_240110373016_17149968704176,412717367552,1000,45419,Success
240110378562,NVS_240110378562_17149969762269,202449248521220,1000,45419,Success
240110379759,NVS_240110379759_17149969961393,202449248567213,1000,45419,Success
240110379059,NVS_240110379059_17149970925479,412717372201,2000,45419,Success
240110351860,NVS_240110351860_17149972197146,412717375043,2000,45419,Success
240110384019,NVS_240110384019_17149972962808,412785232305,1000,45419,Success
240110382245,NVS_240110382245_17149973217212,412717377712,1000,45419,Success
240110363653,NVS_240110363653_17149973608324,202449251271889,1000,45419,Success
240110377519,NVS_240110377519_17149974056311,412717378897,1000,45419,Success
240110373476,NVS_240110373476_17149974919492,412723999150,1000,45419,Success
240110378318,NVS_240110378318_17149974415280,412717380651,2000,45419,Success
240110384674,NVS_240110384674_17149974997502,202449251220819,2000,45419,Success
240110379973,NVS_240110379973_17149976492943,202449248859603,1000,45419,Success
240110342038,NVS_240110342038_17149976661029,412717384479,1000,45419,Success
240110385983,NVS_240110385983_17149979293808,412717388517,1000,45419,Success
240110384846,NVS_240110384846_17149979238411,202449251002788,2000,45419,Success
240110339151,NVS_240110339151_17149979339239,412717389473,1000,45419,Success
240110370758,NVS_240110370758_17149980984402,837215277,1000,45419,Success
240110384484,NVS_240110384484_17149981062644,412717391942,500,45419,Success
240110382943,NVS_240110382943_17149981590085,412717392569,1000,45419,Success
240110373702,NVS_240110373702_17149997810896,412718424859,500,45419,Success
240110379868,NVS_240110379868_17149998497083,412747604011,2000,45419,Success
240110380047,NVS_240110380047_17149998315443,202449249946373,1000,45419,Success
240110360284,NVS_240110360284_17149998456209,412718425834,1000,45419,Success
240110378990,NVS_240110378990_17149999081268,412718426563,1000,45419,Success
240110380887,NVS_240110380887_17149999391561,412718427274,1000,45419,Success
240110381073,NVS_240110381073_17149999417185,412718427613,1000,45419,Success
240110382480,NVS_240110382480_17149999999267,412766378004,500,45419,Success
240110372402,NVS_240110372402_17150000073420,525953254,2000,45419,Success
240110369838,NVS_240110369838_17150001517507,412718431377,500,45419,Success
240110352958,NVS_240110352958_17150001667772,202449299896392,1000,45419,Success
240110384146,NVS_240110384146_17150002341603,412733911776,500,45419,Success
240110335189,NVS_240110335189_17145583307746,202448729188427,1000,45414,Success
240110335210,NVS_240110335210_17151002783379,412822687823,1000,45420,Success
240110335263,NVS_240110335263_17148276687247,77957179510,1000,45418,Success
240110335267,NVS_240110335267_17146507742687,412317863889,2000,45415,Success
240110335276,NVS_240110335276_17146257832950,77938455633,1000,45415,Success
240110335312,NVS_240110335312_17150797546648,202449360078761,4000,45420,Success
240110335328,NVS_240110335328_17145585908214,412278724756,1000,45414,Success
240110335379,NVS_240110335379_17147201283439,208960039,1000,45416,Success
240110335395,NVS_240110335395_17146193042586,202448890333597,1000,45415,Success
240110335420,NVS_240110335420_17145666664950,77934685638,1000,45414,Success
240110335423,NVS_240110335423_17155884711358,202449944282597,3000,45426,Success
240110335461,NVS_240110335461_17147549753632,77951691876,1000,45416,Success
240110335487,NVS_240110335487_17147186208940,202448990652189,1000,45416,Success
240110335506,NVS_240110335506_17145670755209,202448733563230,1000,45414,Success
240110335578,NVS_240110335578_17145588057142,412215596351,1000,45414,Success
240110335605,NVS_240110335605_17149917525299,412716282804,1000,45419,Success
240110335642,NVS_240110335642_17145705340832,202448735299799,1000,45414,Success
240110335648,NVS_240110335648_17146151611021,412307227546,1000,45415,Success
240110335672,NVS_240110335672_17145650253675,412217709613,1000,45414,Success
240110335688,NVS_240110335688_17146516172136,412317882138,1000,45415,Success
240110335691,NVS_240110335691_17150898904145,77977902194,500,45420,Success
240110335697,NVS_240110335697_17145727107613,412219876130,1000,45414,Success
240110335751,NVS_240110335751_17145667792640,412218744082,1000,45414,Success
240110335768,NVS_240110335768_17145822698508,412222072673,2000,45414,Success
240110335790,NVS_240110335790_17147313074446,202448984312276,2000,45416,Success
240110335797,NVS_240110335797_17145673680579,202448733709615,1000,45414,Success
240110335820,NVS_240110335820_17145656044257,412217720515,500,45414,Success
240110335839,NVS_240110335839_17145587470817,412215596026,1000,45414,Success
240110335877,NVS_240110335877_17150840325046,202449342031694,1000,45420,Success
240110335881,NVS_240110335881_17145674552099,202448733761238,500,45414,Success
240110335893,NVS_240110335893_17145690381430,77934915150,500,45414,Success
240110335946,NVS_240110335946_17146375375881,412313625877,1000,45415,Success
240110336000,NVS_240110336000_17145592224014,412215604242,1000,45414,Success
240110336004,NVS_240110336004_17146587240499,202448870626173,1000,45415,Success
240110336009,NVS_240110336009_17146337712349,412312551889,1000,45415,Success
240110336017,NVS_240110336017_17146590438662,77942664110,1000,45415,Success
240110336034,NVS_240110336034_17149888911319,412715241037,1000,45419,Success
240110336058,NVS_240110336058_17149925676707,77970533159,1000,45419,Success
240110336084,NVS_240110336084_17150896263102,412819490346,3000,45420,Success
240110336094,NVS_240110336094_17147362676926,412417968041,1000,45416,Success
240110336095,NVS_240110336095_17146261767498,412310397648,1000,45415,Success
240110336101,NVS_240110336101_17146403245339,77940426470,1000,45415,Success
240110336145,NVS_240110336145_17149790391386,IGARFNLUX2,1000,45419,Success
240110336165,NVS_240110336165_17147192582029,412412663975,1000,45416,Success
240110336208,NVS_240110336208_17146404204594,77940457674,1000,45415,Success
240110336262,NVS_240110336262_17147157324188,412411592735,1000,45416,Success
240110336296,NVS_240110336296_17150820425469,202449358958274,1000,45420,Success
240110336304,NVS_240110336304_17145588252351,77933940794,1000,45414,Success
240110336331,NVS_240110336331_17149040784742,412615182632,1000,45418,Success
240110336390,NVS_240110336390_17145592854711,412244442045,500,45414,Success
240110115270,NVS_240110115270_17150651221397,412812080577,1000,45420,Success
240110115719,NVS_240110115719_17150884972506,202449355680097,500,45420,Success
240110115858,NVS_240110115858_17149985382650,412718400477,500,45419,Success
240110116093,NVS_240110116093_17146634158308,202448868225741,1000,45415,Success
240110116826,NVS_240110116826_17149188022026,412619468450,3000,45418,Success
240110117367,NVS_240110117367_17148335204690,412520361678,500,45418,Success
240110117916,NVS_240110117916_17150514814345,202449374220424,1000,45420,Success
240110118518,NVS_240110118518_17151362322694,412908862952,500,45421,Success
240110118947,NVS_240110118947_17149956551974,412717345029,1000,45419,Success
240110119071,NVS_240110119071_17150586139602,412810976061,1000,45420,Success
240110119146,NVS_240110119146_17145759890594,412220954013,500,45414,Success
240110119268,NVS_240110119268_17150136660760,77972999598,500,45419,Success
240110122204,NVS_240110122204_17145545377649,412214519065,1000,45414,Success
240110122549,NVS_240110122549_17153957360010,413208916956,1000,45425,Success
240110125019,NVS_240110125019_17158685427898,413719774012,1000,45429,Success
240110125102,NVS_240110125102_17145021846436,202448701135343,1500,45414,Success
240110125262,NVS_240110125262_17150663739159,202449366743541,1000,45420,Success
240110125929,NVS_240110125929_17146701657842,412322262778,2000,45415,Success
240110126025,NVS_240110126025_17155346459825,78012804752,1000,45425,Success
240110126095,NVS_240110126095_17150831898658,77977244837,500,45420,Success
240110126102,NVS_240110126102_17156275498919,413500900530,500,45427,Success
240110126238,NVS_240110126238_17148974435051,412613065820,2000,45418,Success
240110126581,NVS_240110126581_17156308391998,413501911153,500,45427,Success
240110126894,NVS_240110126894_17152438679430,202449521949715,1000,45422,Success
240110127085,NVS_240110127085_17156134561979,413473103212,2000,45426,Success
240110127106,NVS_240110127106_17152486326024,77989907431,1000,45422,Success
240110127746,NVS_240110127746_17152579690756,202449570988329,1000,45422,Success
240110128017,NVS_240110128017_17156589125458,413509048664,500,45427,Success
240110128141,NVS_240110128141_17154338325142,413218512503,500,45425,Success
240110292121,NVS_240110292121_17156814982319,78022814399,1000,45427,Success
240110292582,NVS_240110292582_17149096884765,412617276695,2000,45418,Success
240110293384,NVS_240110293384_17149326862702,77966551117,1000,45418,Success
240110293877,NVS_240110293877_17149825122146,412713145583,1000,45419,Success
240110293999,NVS_240110293999_17148264205190,836105061,3000,45418,Success
240110294437,NVS_240110294437_17156088683103,202449995530024,1000,45426,Success
240110294596,NVS_240110294596_17150131410381,412722676183,1000,45419,Success
240110295232,NVS_240110295232_17150748859416,412834434095,500,45420,Success
240110295262,NVS_240110295262_17149118165210,412617315409,500,45418,Success
240110295541,NVS_240110295541_17148248745808,202449087534887,1000,45418,Success
240110295823,NVS_240110295823_17148035306059,202449001791894,1000,45418,Success
240110334775,NVS_240110334775_17145737018837,77935435911,1000,45414,Success
240110334815,NVS_240110334815_17146292235958,412311461207,500,45415,Success
240110350419,NVS_240110350419_17146671275606,77944068031,500,45415,Success
240110350495,NVS_240110350495_17146676454928,77944153872,500,45415,Success
240110349367,NVS_240110349367_17146686381872,412322241330,1000,45415,Success
240110350146,NVS_240110350146_17146688147217,448944300999,1000,45415,Success
240110350691,NVS_240110350691_17146689853683,412322246387,1000,45415,Success
240110350748,NVS_240110350748_17146696145127,412322255959,2000,45415,Success
240110347424,NVS_240110347424_17146700177583,202448864959429,1000,45415,Success
240110364768,NVS_240110364768_17148064587281,412512818106,500,45418,Success
240110365088,NVS_240110365088_17148065503685,412512819274,1000,45418,Success
240110365021,NVS_240110365021_17148068037439,77954867158,1000,45418,Success
240110364711,NVS_240110364711_17148070998822,412512830765,2000,45418,Success
240110364789,NVS_240110364789_17148071587109,77954918273,500,45418,Success
240110364862,NVS_240110364862_17148071776017,412512831879,500,45418,Success
240110364287,NVS_240110364287_17148074124546,412512837767,1000,45418,Success
240110359907,NVS_240110359907_17148075492892,58382186,500,45418,Success
240110365074,NVS_240110365074_17148076411411,202449003834204,500,45418,Success
240110364876,NVS_240110364876_17148076469480,412512840129,500,45418,Success
240110365320,NVS_240110365320_17148077593391,202449003892079,500,45418,Success
240110364490,NVS_240110364490_17148077834047,412596069895,500,45418,Success
240110365381,NVS_240110365381_17148077793415,412513843214,500,45418,Success
240110364713,NVS_240110364713_17148077095217,202449003937100,500,45418,Success
240110365484,NVS_240110365484_17148079834416,412513846404,1000,45418,Success
